cinema_id,show_id,title,hall,seats_available,date,start_time,end_time
CINEMARK,6634e43d-bad4-4410-b3b0-a90d04a12905,Push note receive mission.,Sala 2,64,2024-12-27,14:41,17:39
CINEMARK,00a9e406-5e36-4870-a115-0f9bb71d5378,Score color.,Sala 5,126,2024-12-09,20:36,22:20
CINEMARK,1aea7498-aa5b-4a8f-ac83-31967d6bb0ee,Already teacher keep.,Sala 5,200,2024-12-08,08:46,10:36
CINEMARK,43293f93-6e85-4d05-a500-7b6e2a9feb53,President TV start.,Sala 4,69,2024-12-05,06:57,09:37
CINEMARK,7cf6fc35-832e-4f54-b976-bef784abb23e,Common sport agreement green.,Sala 5,140,2024-12-28,07:18,08:49
CINEMARK,75de4cd7-473f-451f-97e1-f429be59615d,Body soldier.,Sala 5,51,2024-12-15,01:50,03:13
CINEMARK,36b4fed8-c65b-4eaa-9411-0a38f94b9240,Dream cup.,Sala 2,66,2024-12-29,13:11,15:10
CINEMARK,2b444720-9016-404a-a530-4ac7b0a58d7e,Ever wall.,Sala 1,134,2024-12-13,18:09,19:12
CINEMARK,e9706a85-093c-4076-b4b5-d4357eb9f858,Black another.,Sala 5,157,2024-12-02,09:23,11:37
CINEMARK,4f81adb8-1033-4be5-97d4-4758973a6f95,Sit would both.,Sala 2,126,2024-12-06,11:30,12:47
CINEMARK,3e335767-dc62-4e53-b6a4-74ebd0b14b5e,Young investment.,Sala 5,105,2024-12-02,09:04,11:55
CINEMARK,e7d28f51-f655-4673-8ac3-49b054e037e0,Offer process.,Sala 2,124,2024-12-11,03:03,05:23
CINEMARK,332ae698-3f7b-46ce-861a-0f03940a2cd2,Table.,Sala 5,71,2024-12-03,05:27,08:27
CINEMARK,036cf1de-de8e-4138-a85d-825f95b9bbf3,Break figure then.,Sala 5,184,2024-12-07,09:15,10:17
CINEMARK,98f6433e-3a0e-4413-9304-db1837ef93fc,Prove discussion certain.,Sala 4,182,2024-12-21,01:21,02:37
CINEMARK,878bde76-69b8-4c9d-b8f1-408ceb9a637b,Away politics may.,Sala 3,59,2024-12-24,10:14,13:07
CINEMARK,8d9995d9-2062-44bc-8797-99a5b7a43deb,Suffer account.,Sala 3,132,2024-12-20,12:30,14:34
CINEMARK,6849cb18-50f7-4970-a762-73fe19fbd790,Culture investment team goal.,Sala 5,148,2024-12-11,05:25,07:13
CINEMARK,15f92fa0-f41e-44f3-a75c-0c87fa6cd142,Light position.,Sala 1,143,2024-12-18,03:06,04:13
CINEMARK,0ffa324c-8fd0-4df0-a429-118ffd7e885f,Among bag story.,Sala 2,167,2024-12-06,02:23,04:13
CINEMARK,51461785-2c85-4fd4-a47b-b20017fe2acd,Technology reveal eye.,Sala 5,117,2024-12-02,15:09,17:07
CINEMARK,6591ae45-401f-4049-8232-0edf14077be7,Degree laugh.,Sala 2,130,2024-12-31,13:43,15:25
CINEMARK,aa33b97d-c60d-4567-b905-d1f1c3890af7,Along only pressure.,Sala 5,88,2024-12-09,13:30,16:17
CINEMARK,16a420fe-ff3e-4714-964b-cf3419d6af84,Vote yes professor.,Sala 5,64,2024-12-21,20:39,22:30
CINEMARK,fbc71788-4849-43b8-94e3-b6709903f9fd,Under five professional.,Sala 2,96,2024-12-15,17:42,20:29
CINEMARK,882c5ac0-15af-44cf-bd76-d3f05d166d74,Hair another.,Sala 1,50,2024-12-09,15:44,18:43
CINEMARK,6c8b915d-7432-4225-94f8-cdb04b051ebf,Traditional key discover throughout.,Sala 1,170,2024-12-16,23:34,00:39
CINEMARK,6c3dc4da-97b5-4cf8-add5-5ae9912a1930,Education program third.,Sala 5,94,2024-12-10,16:26,18:01
CINEMARK,aea6b283-4748-4cc3-b381-63c214deb849,Then hand five long.,Sala 5,149,2024-12-25,10:01,12:53
CINEMARK,79ef0d4c-05fc-4908-8ec2-1cf307a0b3f0,Policy idea.,Sala 2,66,2024-12-01,18:13,20:23
CINEMARK,c20ec6e3-8594-4d03-b996-c89d478244af,Eat business close.,Sala 4,152,2024-12-25,18:15,20:40
CINEMARK,12da31ab-e2f2-4756-b6d0-90eebd9dac0c,Effect doctor foot.,Sala 4,136,2024-12-09,19:55,22:03
CINEMARK,63280e23-91ff-484b-84b7-eb1b97f34af4,Direction financial majority.,Sala 3,161,2024-12-28,17:27,20:09
CINEMARK,80775162-51ec-4cb1-a8f4-00389780c693,Affect fire teach.,Sala 5,129,2024-12-07,19:14,20:19
CINEMARK,9d2cbb0e-6148-461a-a51f-2e22e6696c46,Heart type whom.,Sala 5,77,2024-12-02,19:26,21:59
CINEMARK,53dd5ac5-213a-4eaf-8907-939dca3d44d7,First discussion.,Sala 2,121,2024-12-18,01:06,03:51
CINEMARK,ece47bab-ba98-4ead-a33c-b6cf94a46dac,Their right fish.,Sala 2,165,2024-12-30,09:42,12:37
CINEMARK,419ed712-d889-4150-9c5c-e8c0b3b969c5,Again across.,Sala 2,183,2024-12-23,13:53,16:38
CINEMARK,ebccbb47-b530-4c46-a572-b60f6b52499b,Analysis sport.,Sala 2,163,2024-12-06,12:30,15:27
CINEMARK,c838a77a-f646-4fba-8086-b7432061f103,Along community at likely.,Sala 3,167,2024-12-18,04:03,05:42
CINEMARK,a68905c4-d6c2-40dd-b828-fd3fc1d82c54,Collection successful great.,Sala 3,67,2024-12-09,17:03,19:56
CINEMARK,789af0cb-1cc0-40ab-9555-95a8a33210a2,Try doctor.,Sala 3,187,2024-12-29,11:17,12:24
CINEMARK,32b6561f-5951-478e-a4c3-d30f217c0b05,Into behavior.,Sala 4,191,2024-12-11,04:52,05:52
CINEMARK,60cb67e1-4123-4e76-ba51-4a10618b8e43,Find purpose.,Sala 2,97,2024-12-01,10:01,12:47
CINEMARK,cbdbf736-9a64-4061-93a2-1b20fd38ebb1,Resource natural.,Sala 3,58,2024-12-20,02:23,03:44
CINEMARK,10a250ab-e048-419a-aa11-93d2be9401c6,For begin find.,Sala 5,87,2024-12-25,19:18,20:31
CINEMARK,3a9f123e-18bb-4363-b2c6-ea71a76fdf4f,None capital national.,Sala 4,129,2024-12-14,04:18,07:18
CINEMARK,7f6fdc3c-5075-4271-8af1-6f018f81a388,Help late.,Sala 4,81,2024-12-14,08:29,10:14
CINEMARK,3d5ad073-693d-46d4-bd6c-2dce26b720b6,Mission author.,Sala 5,110,2024-12-14,11:16,12:36
CINEMARK,ba778d09-f7d6-49ef-b6f0-c256d1fcf180,Republican reveal answer.,Sala 5,70,2024-12-14,11:02,12:54
CINEMARK,d244c0c1-0e4e-4a3b-b8ca-66a34f9d3fa6,Ask offer from.,Sala 2,147,2024-12-28,00:22,01:33
CINEMARK,34aaddc2-59fa-41e4-abd5-e08ad74a03db,See own policy.,Sala 5,78,2024-12-16,13:30,15:23
CINEMARK,ade09a08-73dd-4021-9a61-105eb664c675,At.,Sala 2,157,2024-12-18,11:09,13:08
CINEMARK,f7fd1e90-3564-46f6-848d-a584cf6ddfd9,Congress mission establish during.,Sala 3,58,2024-12-01,13:29,16:07
CINEMARK,e15c63b2-c71b-4bc0-9a08-bc1adca07cd5,Resource hand.,Sala 4,75,2024-12-23,18:50,21:43
CINEMARK,ca51431b-03b8-490a-9ab3-42b4278cb114,Father.,Sala 3,127,2024-12-22,02:31,05:12
CINEMARK,257b49d2-ee7a-4f35-971e-627a367a6210,Role certainly.,Sala 3,144,2024-12-22,20:45,22:10
CINEMARK,8af79fa1-9f27-406d-b081-b71157c60532,Tell mention her.,Sala 2,87,2024-12-01,09:13,10:28
CINEMARK,020da8c0-ff84-42de-8dba-ec07cf856d25,Bit onto.,Sala 1,87,2024-12-24,09:27,11:54
CINEMARK,115fd511-2143-4965-9142-cd3121860fbc,Onto left yet.,Sala 1,61,2024-12-23,14:20,15:39
CINEMARK,06ec4224-9a05-43ee-bee0-c0dfa17e2c4b,Nothing church.,Sala 5,180,2024-12-14,18:14,19:37
CINEMARK,2a1d7f4e-3bad-4c30-b7a4-4ab76c704efe,People than fact.,Sala 5,78,2024-12-04,04:18,05:45
CINEMARK,ee01d243-3451-46ad-b4a9-16858de8c7ea,Relate air.,Sala 1,64,2024-12-10,20:21,22:05
CINEMARK,f821b7a8-038d-4551-bbe4-f86ed82f65ea,Cup establish.,Sala 5,184,2024-12-15,17:03,19:25
CINEMARK,82d5f677-b807-40a1-87b7-99600c94d89c,Never pass shoulder.,Sala 2,103,2024-12-04,03:32,06:31
CINEMARK,8b1aaf10-4de9-47c1-936d-97a2f3bc99dd,Lose deal maybe.,Sala 4,55,2024-12-07,17:38,18:39
CINEMARK,67ecd1c4-fd2d-4bc6-aafd-1a2dcd53d3f8,Visit deep majority.,Sala 3,65,2024-12-15,13:53,16:26
CINEMARK,7da669dc-47dd-40c4-98c0-5d9dbbfb36ab,Fine behavior.,Sala 1,119,2024-12-01,16:25,18:58
CINEMARK,d5668731-df3e-4320-80ab-86a252d90a2c,Science site.,Sala 5,118,2024-12-28,13:06,15:16
CINEMARK,08033ad2-07ad-4e7c-8995-b0f6c8a219bc,Tonight.,Sala 5,137,2024-12-04,18:46,20:39
CINEMARK,4bc1d5ad-0c48-4a12-8281-8adf93c36479,Understand different billion.,Sala 3,163,2024-12-26,18:48,21:30
CINEMARK,a1fead27-d1d7-4abb-b0c0-0d16803df5a3,Break decade draw.,Sala 5,160,2024-12-03,16:32,18:15
CINEMARK,c2a33fd2-25f0-4611-8007-4fa00175a119,Establish sit.,Sala 1,186,2024-12-13,13:39,16:18
CINEMARK,5cc9af86-a968-447c-b125-80c4c43582ad,Nice onto alone.,Sala 3,114,2024-12-05,08:02,10:16
CINEMARK,a8f83ef5-a2c2-4381-8e49-1216f3cde39c,Civil successful.,Sala 5,55,2024-12-10,00:01,01:04
CINEMARK,ffad1161-c717-4395-a371-ad144f9f3f0f,Senior big.,Sala 3,124,2024-12-23,16:24,19:19
CINEMARK,01ff9e93-6458-4eab-9cf3-55f2c337b199,Bag.,Sala 3,95,2024-12-27,15:50,17:26
CINEMARK,5921029c-5dd1-4b89-afb7-0791a67b05ed,Make set each.,Sala 5,113,2024-12-23,04:00,06:17
CINEMARK,421b5372-5f75-45c0-8441-b6851eb28197,Music instead if.,Sala 3,200,2024-12-24,07:23,09:22
CINEMARK,8bef226f-0664-4efb-a6ae-36b1755932a3,Exactly decade glass.,Sala 5,71,2024-12-23,18:21,21:12
CINEMARK,c02607b9-73fa-43d2-97d6-31ac2141b198,Word as.,Sala 4,60,2024-12-25,16:23,19:18
CINEMARK,07c85188-48d0-4094-9b99-b21858f0992e,Plant former officer.,Sala 4,70,2024-12-11,13:20,15:00
CINEMARK,5e1c548a-74a2-47aa-b649-7e9e97056980,Community woman already.,Sala 3,123,2024-12-05,04:29,06:53
CINEMARK,380277a2-5e8c-4272-a868-6d3aea7df2d5,Trip news.,Sala 5,122,2024-12-05,23:22,02:20
CINEMARK,704e274d-80d4-433c-bf3d-896a374371fd,Mrs behind life.,Sala 1,60,2024-12-08,09:55,12:00
CINEMARK,7c48e620-a14c-4511-991b-bcd4d9118257,There where.,Sala 4,182,2024-12-06,08:50,11:50
CINEMARK,9acaa472-d964-4490-8185-a1c0761ebc12,Yes home.,Sala 4,71,2024-12-24,10:20,11:20
CINEMARK,170c4cd7-5f7c-416e-aa8d-9cbdd13e386a,Place can those.,Sala 1,103,2024-12-19,09:10,11:22
CINEMARK,4c1c05cd-e015-4441-b754-3b7d53d9f83e,Ball evening we under.,Sala 4,127,2024-12-04,21:44,00:26
CINEMARK,91f6a22c-5817-44f5-aa7c-941a3021a3b1,Lead rule street.,Sala 4,198,2024-12-14,23:03,00:40
CINEMARK,05fca7ca-3fb4-4e62-becc-e56a0c160c35,After by voice.,Sala 1,103,2024-12-10,12:16,14:13
CINEMARK,1e097c71-b2da-4ec8-98d4-a12d8776b8f6,Father value suffer.,Sala 2,191,2024-12-10,05:47,08:12
CINEMARK,a6060041-ce0c-444f-84a6-7dbdcd93e3ba,Type under.,Sala 5,59,2024-12-06,12:13,13:54
CINEMARK,9baf95a4-cd0b-4675-a638-fd9fac7baf09,House push.,Sala 1,77,2024-12-17,03:10,04:29
CINEMARK,bf8e56d5-28cf-4c48-b6e7-2f2362b01faf,Again difficult this.,Sala 5,156,2024-12-31,16:47,18:50
CINEMARK,ce39d5b8-a66e-43ad-a97e-834924251cc7,Write executive center.,Sala 1,131,2024-12-18,01:34,03:15
CINEMARK,28f2f812-61d9-4bc3-b1b2-733c6224bc39,Free process final.,Sala 2,66,2024-12-15,08:15,10:33
CINEMARK,40855267-2830-4e34-a485-8eae4b247050,Site beat.,Sala 5,192,2024-12-28,20:43,23:32
CINEMARK,a750833d-6068-40b9-b824-9c409759869d,Future concern mind nature.,Sala 4,119,2024-12-17,04:02,06:13
CINEMARK,8d8d56ee-cb0d-4b56-958e-481bf3540983,Low four.,Sala 2,175,2024-12-07,17:33,18:54
CINEMARK,21298126-fb75-4bb9-bfd1-73b6ec1a6fe1,Central minute up.,Sala 4,168,2024-12-24,04:27,06:47
CINEMARK,c0ffd92f-1cf6-4d08-b62f-d866d9408408,Senior fund.,Sala 1,102,2024-12-09,05:51,07:48
CINEMARK,a3ba13a7-87ea-41a7-b198-46e4c9b6d50e,Cup computer.,Sala 4,145,2024-12-19,01:27,02:33
CINEMARK,bea92afc-ff21-4008-9535-09cd4a04ba51,Avoid collection.,Sala 4,158,2024-12-22,05:49,07:47
CINEMARK,14849b56-af8e-4ab0-a788-a68804d3a5a8,Style step dark.,Sala 1,83,2024-12-12,11:58,13:32
CINEMARK,3909b378-3fca-46a2-894f-ac596d015eb1,Speech administration open.,Sala 3,95,2024-12-13,02:56,05:07
CINEMARK,14e9429e-8773-4715-af68-321f1e53e484,Compare stop.,Sala 1,192,2024-12-25,03:53,05:29
CINEMARK,f67a0d2c-525a-4dce-baed-aa36cbb01bea,Now together movement.,Sala 3,144,2024-12-07,10:23,11:30
CINEMARK,795a909e-e38c-46f3-9860-f1f19a36908a,Deal market him specific.,Sala 1,130,2024-12-14,01:15,02:17
CINEMARK,cfec5a05-4687-4cf9-ae65-323aacc42696,East civil head.,Sala 3,65,2024-12-30,19:23,20:58
CINEMARK,39bf49e0-99fd-4bf3-8bb8-0bd82102828e,Need current.,Sala 2,67,2024-12-31,02:41,04:30
CINEMARK,5127a906-a19b-4fa6-9dfc-8a9a847a1758,Hair west author.,Sala 2,93,2024-12-10,23:33,01:12
CINEMARK,9a6ec6ae-7869-42db-ba46-65d433a68c58,Level conference run Mr.,Sala 4,110,2024-12-23,18:26,20:05
CINEMARK,9538cf42-572e-4d8e-b7dc-b6a571f79527,Material magazine attention.,Sala 2,198,2024-12-30,08:33,11:10
CINEMARK,d7cb398c-bdfd-4861-8eb7-636a356f46bc,Book.,Sala 1,199,2024-12-27,01:04,03:24
CINEMARK,ab34da57-e7d4-4c88-b399-e784a8ab8c2c,Act the including.,Sala 2,59,2024-12-15,13:35,16:14
CINEMARK,f1e50a3a-f6eb-4a7b-bb12-3353520d66af,Worry interesting.,Sala 1,176,2024-12-07,13:16,16:09
CINEMARK,9057ed17-0194-41a0-bcfb-9fb98332c0a1,Strategy.,Sala 4,94,2024-12-02,20:35,21:53
CINEMARK,0a6d238a-6a17-4d4d-b4d7-4ac98a9acc1a,Task today member social.,Sala 1,83,2024-12-24,01:34,03:45
CINEMARK,ffb7829a-a8bd-43a6-b95a-46a9b7529b81,Expert cell voice.,Sala 2,152,2024-12-15,16:24,17:29
CINEMARK,ccf28758-84e3-4002-8cc8-d8796be84028,Catch each.,Sala 5,169,2024-12-22,11:52,13:56
CINEMARK,3d13193b-47b5-4e27-ac73-c1f8f001c0f8,Population conference specific.,Sala 1,72,2024-12-04,22:33,00:44
CINEMARK,51afe2be-9b4c-4724-9320-58361ffde2cb,City.,Sala 1,62,2024-12-21,03:12,04:33
CINEMARK,eca7a98f-a45a-4a3f-9b7c-8b4d68864435,Young type their.,Sala 4,115,2024-12-28,08:02,09:07
CINEMARK,e79928a1-66f6-4ebb-8062-aff1b7bb91b6,Attention most.,Sala 1,176,2024-12-18,15:40,17:37
CINEMARK,c87807ef-c46f-450b-a8e6-5d6f8703d8a8,Lose role have.,Sala 2,57,2024-12-15,14:00,15:42
CINEMARK,c24bd782-48e7-4bb5-a6ac-655520a0e5c3,Debate tough all.,Sala 3,187,2024-12-11,07:48,09:44
CINEMARK,d3ce3b19-bfba-4c64-b50e-aa6075fc4219,Sport machine.,Sala 2,147,2024-12-06,10:38,12:15
CINEMARK,bdcd829b-80ef-4a20-bf71-4ff08458c511,Recently both discuss common.,Sala 3,92,2024-12-25,21:09,22:45
CINEMARK,8b7518a6-3f47-49f6-b09d-e993609eabab,Really.,Sala 1,107,2024-12-25,06:51,09:04
CINEMARK,c2c30439-90a5-490a-a60f-9df97875eb6b,Clearly hospital.,Sala 5,62,2024-12-02,14:04,16:38
CINEMARK,40dacfb4-f547-431d-89e7-27abb6e81b66,Worker someone.,Sala 1,130,2024-12-25,23:35,00:39
CINEMARK,5d7ad695-5a1a-48a0-92c5-6a4d144f0d4c,Year simply career girl.,Sala 1,149,2024-12-07,17:01,18:47
CINEMARK,b8b2f0bf-72aa-4ef1-b7cb-9780b5b87f1b,Their generation bit.,Sala 3,129,2024-12-22,07:47,09:28
CINEMARK,c68ae49d-5033-43a3-aad3-ae25e5913f32,Woman moment.,Sala 5,186,2024-12-23,02:59,05:18
CINEMARK,a0fc385b-24b6-450a-baf8-6587790e87a4,Official see.,Sala 4,192,2024-12-16,14:07,16:57
CINEMARK,b3a82667-afb7-46e7-bf48-c1c621b3f697,Spring experience.,Sala 1,64,2024-12-26,04:44,06:24
CINEMARK,38df0f95-467b-4447-98cd-0faa4973d768,Bag source.,Sala 2,118,2024-12-17,05:57,07:19
CINEMARK,3601eb0f-8032-40ee-a5ea-1c73ecb67514,Job oil.,Sala 4,141,2024-12-24,07:25,09:58
CINEMARK,45b96c7c-69d5-41c1-94a3-72daea722441,Cultural sell.,Sala 1,154,2024-12-01,20:32,22:50
CINEMARK,d3015191-ae8f-46ee-80d2-4f23bd68d5b9,Growth.,Sala 5,122,2024-12-05,07:33,10:23
CINEMARK,10b4f71b-2a2e-437c-a0e4-d58349950fb4,Several management.,Sala 2,167,2024-12-06,13:47,15:26
CINEMARK,00b9c9b4-5789-4b9d-9323-8cc4f6af0108,Case design around now.,Sala 1,152,2024-12-18,11:42,14:21
CINEMARK,fd0b5c75-dbc5-4945-913e-00985f0e7ac5,Forward the kitchen.,Sala 2,184,2024-12-10,22:29,00:12
CINEMARK,4f532de8-69af-48a8-9f59-bd2fa227a0ce,Assume gun.,Sala 4,51,2024-12-15,21:51,23:18
CINEMARK,75e78bf3-430f-44df-821d-1a662133a942,Much.,Sala 5,75,2024-12-05,06:23,08:38
CINEMARK,b5dfbfaa-0d1b-4608-8495-04ea3db638aa,Lawyer control real.,Sala 2,200,2024-12-31,01:19,03:01
CINEMARK,18434259-1e85-4564-9d95-2e5284596114,Provide herself religious watch.,Sala 1,163,2024-12-04,15:07,16:46
CINEMARK,8941ad86-ca58-41bc-baf7-698f670091f3,Establish western.,Sala 3,58,2024-12-09,09:22,11:39
CINEMARK,ca1c3148-5888-47ef-926d-1dcf8dcc39c2,Management friend.,Sala 3,190,2024-12-06,11:58,13:43
CINEMARK,9dcc6fae-f1be-4adf-9be3-1097a7c04a67,Thing left.,Sala 2,84,2024-12-24,23:04,00:25
CINEMARK,368e8a79-655a-4e8d-9b60-9780e8ae34a4,Human teacher democratic newspaper.,Sala 4,122,2024-12-06,13:17,15:50
CINEMARK,465c31c1-7d9d-4126-b3e4-0890efffb029,Teach no.,Sala 4,157,2024-12-21,14:23,15:36
CINEMARK,e5b7fca4-bc8e-4552-9e68-21e9b06facaa,From third.,Sala 5,113,2024-12-23,03:55,05:58
CINEMARK,3acc20b6-2d1b-4eca-a70b-2845a5379c7b,Left practice name.,Sala 2,192,2024-12-30,23:51,02:12
CINEMARK,99ccd67f-b183-4635-a0bf-0bf95bda64ff,Contain whether quality.,Sala 3,170,2024-12-08,00:27,01:40
CINEMARK,4dd5a7ca-d354-4454-86ba-36f4fea8f7e7,Front.,Sala 1,114,2024-12-18,08:21,10:48
CINEMARK,ee71ee66-5929-4e48-8a48-303b7907e771,Chair clearly.,Sala 3,77,2024-12-21,05:36,06:40
CINEMARK,82d97abf-dfe2-4768-9f8d-96ff281f39bf,Write want.,Sala 5,184,2024-12-14,22:04,00:27
CINEMARK,e690c79f-27ea-4af5-aec4-4b30de3a1b6e,Within morning I.,Sala 3,174,2024-12-23,21:14,22:33
CINEMARK,19541e5b-a30f-4c26-ac34-6cae6736280d,Be summer tend.,Sala 2,99,2024-12-30,19:58,22:23
CINEMARK,32a5e6d0-8ae8-4561-9dc2-84fd8698dcc0,Blue attorney different chair.,Sala 2,164,2024-12-20,05:08,07:13
CINEMARK,91f20455-722a-4f40-a089-448bbbd660d8,Easy discussion a.,Sala 5,172,2024-12-04,22:50,00:45
CINEMARK,d410ebec-f4d0-4aec-b0c0-40d2698ac036,Civil again learn idea.,Sala 3,132,2024-12-24,07:26,08:51
CINEMARK,fc14dbf5-c6cc-41d5-b5a3-94339ff5e9a0,Section simply democratic.,Sala 5,125,2024-12-14,14:03,15:41
CINEMARK,43710168-69d0-4426-be6b-d022cb1a8f49,Positive anything find laugh.,Sala 5,55,2024-12-22,11:34,13:15
CINEMARK,80d9a46c-88af-4092-961b-eb6cbe29aa51,Who seat me.,Sala 5,176,2024-12-20,02:58,04:15
CINEMARK,138c7e47-a8c1-4c08-a166-cebf7b80398b,Day win.,Sala 3,160,2024-12-15,08:53,10:52
CINEMARK,4d0cc8e5-ac8d-490e-901a-aafbab65153d,Inside rich.,Sala 3,97,2024-12-15,23:07,01:22
CINEMARK,87bd5973-1369-4612-9560-873287897ed5,Maybe with.,Sala 2,197,2024-12-26,07:18,10:17
CINEMARK,bc2e38bc-8d2a-44dc-80d6-c9275237a47b,Lead.,Sala 5,91,2024-12-03,15:25,17:16
CINEMARK,26ef3ee7-d32c-4337-8a84-e2fe050e24da,Old must available.,Sala 3,168,2024-12-30,16:36,19:05
CINEMARK,918772b3-64f1-4e38-bc08-48d06aaa77e9,Pm blood account.,Sala 1,135,2024-12-17,16:41,18:18
CINEMARK,93b391c4-af6a-455b-89c5-ecbfc4131b52,Space general thousand.,Sala 3,86,2024-12-16,22:04,00:35
CINEMARK,9895b45f-0ba2-4b62-806d-c71595180b6b,Spring degree join.,Sala 5,78,2024-12-19,04:07,07:02
CINEMARK,1724cde1-eeb9-4ccf-b6f1-feed39d49ef9,Current behind.,Sala 2,182,2024-12-06,23:38,01:33
CINEMARK,fcd686fc-e4d0-4943-bb75-f1bc9f8a5fe1,Sure challenge.,Sala 4,94,2024-12-25,21:33,23:01
CINEMARK,db2d3684-67ef-4a36-9868-6cd264d237fa,Process no fill.,Sala 4,83,2024-12-22,19:43,22:19
CINEMARK,3634bcba-32b0-4613-9816-13b9dc56e54c,Assume mind bed.,Sala 5,180,2024-12-29,23:16,01:27
CINEMARK,952521b0-9a7b-42d0-a77d-3ef7cd3fc161,Staff put.,Sala 1,79,2024-12-17,01:36,02:49
CINEMARK,3f0ed9a0-18db-483a-a05d-5cf8ea04e953,Open catch.,Sala 5,80,2024-12-03,03:51,06:36
CINEMARK,27c5f199-6a70-41fc-b9f6-9594dfdd83d5,Feeling marriage be.,Sala 1,85,2024-12-28,02:47,03:58
CINEMARK,5d17d406-0614-4f7f-b3d2-3d48171b670d,Beautiful paper agree.,Sala 2,98,2024-12-30,21:17,22:58
CINEMARK,cfb9129e-f7c0-4e5a-98a0-3a4957948bbd,Inside interesting meet.,Sala 1,191,2024-12-10,17:34,19:08
CINEMARK,91784ab4-636f-4dba-8e39-01f2db8545c2,No.,Sala 5,93,2024-12-20,17:45,20:12
CINEMARK,50fc2232-9176-492d-ae7d-0c55eb504ddd,Find research.,Sala 2,124,2024-12-27,22:06,01:01
CINEMARK,08ce30c9-3a1e-4223-bb34-62ee7dd8e131,West TV.,Sala 2,163,2024-12-07,22:36,00:59
CINEMARK,5e771090-7c46-46b2-8de3-a72437f87cae,Season create.,Sala 2,124,2024-12-19,04:20,06:39
CINEMARK,de2cef05-d371-4831-ba53-ee28049fb8e8,Bad south cup.,Sala 3,132,2024-12-23,23:58,02:42
CINEMARK,fbfb6070-a810-48a9-a703-aa90f83afb49,Feel room beyond.,Sala 3,127,2024-12-23,14:39,16:37
CINEMARK,ffd12a52-1184-46e7-9644-6091cd1b7743,Government share.,Sala 5,144,2024-12-17,12:31,15:11
CINEMARK,db742867-a82a-4c72-b081-a53f45ae68ee,Practice dark city.,Sala 5,90,2024-12-20,05:08,08:06
CINEMARK,cb350fc8-b0c1-4624-9bd2-ef2fafd2c4e8,Office hope.,Sala 4,77,2024-12-10,15:00,16:36
CINEMARK,42a70b08-ddb0-4a3b-8fcb-3e5de19e105b,Imagine son.,Sala 5,199,2024-12-31,17:12,19:02
CINEMARK,a4678ef9-be26-40fe-b8b6-157cb44cc791,Ever during gun.,Sala 4,98,2024-12-29,22:12,00:01
CINEMARK,515c9727-c8e2-483a-968f-307214ca3dcd,Doctor series budget.,Sala 1,108,2024-12-13,12:42,15:11
CINEMARK,2c96e084-aeff-42ac-9c6c-3818b1789669,Pass safe.,Sala 5,116,2024-12-26,23:18,01:47
CINEMARK,d473aec9-801a-4108-adff-f32d82c21990,Somebody.,Sala 3,84,2024-12-15,01:48,04:26
CINEMARK,f0af3041-7150-4d27-8687-e2666e049b05,Knowledge choice.,Sala 5,96,2024-12-21,16:50,18:48
CINEMARK,fae39be5-a610-4b1c-b628-57c50e3d4684,Able officer.,Sala 4,126,2024-12-06,19:08,22:04
CINEMARK,b39587ea-8c5c-4078-8479-546ad920a8c5,Ever.,Sala 1,192,2024-12-23,08:51,10:24
CINEMARK,a784e827-b71a-4369-b35b-ce337b99aa8b,Night seven safe.,Sala 5,151,2024-12-17,21:20,00:19
CINEMARK,451232cd-01d3-4494-aef9-1c224470d32b,Take.,Sala 1,158,2024-12-07,03:48,06:38
CINEMARK,d7cbcb9a-a43b-4101-9656-0ee908938542,Agency send.,Sala 1,181,2024-12-27,17:19,19:37
CINEMARK,e413c0f6-2618-4d6e-8634-9c3ba362fe35,Yard fast girl.,Sala 4,75,2024-12-01,16:18,18:12
CINEMARK,f6bdc0f6-6275-4673-a88d-d77cb1e5bc8c,Science power.,Sala 1,197,2024-12-14,13:43,14:57
CINEMARK,cd305551-58ca-4179-ac22-8dfa73237990,Ground year without.,Sala 4,192,2024-12-07,20:45,22:41
CINEMARK,426fbbbe-fde4-4664-9d08-9c04f2f3a19f,Dinner college note know.,Sala 2,151,2024-12-31,05:41,06:42
CINEMARK,29a25a09-83fa-40df-a726-731e3a808412,Yourself.,Sala 1,128,2024-12-30,19:09,21:43
CINEMARK,2ab1de48-5afe-4ba4-a497-752fe8545353,Property tonight.,Sala 3,182,2024-12-19,20:57,22:50
CINEMARK,e8c71467-e769-45ae-b3bf-a921cef8317f,Whom material their.,Sala 2,87,2024-12-31,09:43,12:07
CINEMARK,35791156-741f-4caf-91ed-3539b9d2ddf7,Say strategy.,Sala 2,54,2024-12-10,21:20,23:42
CINEMARK,2b1e42ba-f044-4935-951a-d4c84e846f83,Board least million.,Sala 3,144,2024-12-20,14:51,17:27
CINEMARK,60ef47df-4056-4ab5-84f8-0f2101664e5f,Place degree college.,Sala 1,149,2024-12-01,04:41,07:18
CINEMARK,000816d6-29bc-41ba-a40c-b79d18f6ff2c,Commercial nearly.,Sala 3,175,2024-12-24,23:09,01:42
CINEMARK,39262ef1-d928-4ceb-ac03-d95c39dab5ef,Hope shake.,Sala 3,108,2024-12-19,02:55,04:25
CINEMARK,cbfee88e-9977-4d4e-a274-bcb4c54313d4,Be hundred.,Sala 5,198,2024-12-26,04:08,05:18
